Entity.ID,Year,OneYearRetention,ThreeYearRetention,FiveYearRetention
A00014575,2003,TRUE,TRUE,TRUE
A00014575,2012,FALSE,FALSE,FALSE
A00056361,2002,FALSE,FALSE,FALSE
A00056361,2003,TRUE,TRUE,TRUE
A00056361,2012,FALSE,FALSE,FALSE
A00014577,2008,FALSE,FALSE,FALSE
A00014594,2015,FALSE,FALSE,FALSE
A00014598,2002,FALSE,FALSE,FALSE
A00014598,2021,FALSE,FALSE,FALSE
A00014600,2007,FALSE,FALSE,FALSE
A00014601,2003,FALSE,FALSE,FALSE
A00014603,2003,FALSE,FALSE,FALSE
A00216863,2014,FALSE,FALSE,FALSE
A00014779,2006,FALSE,FALSE,FALSE
A00014781,2005,FALSE,FALSE,FALSE
A00014781,2021,FALSE,FALSE,FALSE
A00014783,2009,FALSE,FALSE,FALSE
A00014783,2015,FALSE,FALSE,FALSE
A00014783,2017,FALSE,TRUE,TRUE
A00014783,2018,TRUE,TRUE,TRUE
A00437113,2009,FALSE,FALSE,FALSE
A00437113,2015,FALSE,FALSE,FALSE
A00437113,2017,FALSE,TRUE,TRUE
A00437113,2018,TRUE,TRUE,TRUE
A00014787,2004,FALSE,FALSE,FALSE
A00014789,2010,FALSE,FALSE,FALSE
A00059409,2010,FALSE,FALSE,FALSE
A00014790,2003,FALSE,FALSE,FALSE
A00014809,2003,FALSE,FALSE,FALSE
A00020757,2003,FALSE,FALSE,FALSE
A00230919,2008,FALSE,FALSE,FALSE
A00198212,2004,FALSE,FALSE,FALSE
A00070123,2004,FALSE,FALSE,FALSE
A00014815,2021,FALSE,FALSE,FALSE
A00014826,2004,FALSE,FALSE,FALSE
A00014826,2005,TRUE,TRUE,TRUE
A00014826,2006,TRUE,TRUE,TRUE
A00014826,2008,FALSE,TRUE,TRUE
A00014826,2009,TRUE,TRUE,TRUE
A00014826,2010,TRUE,TRUE,TRUE
A00265827,2004,FALSE,FALSE,FALSE
A00265827,2005,TRUE,TRUE,TRUE
A00265827,2006,TRUE,TRUE,TRUE
A00265827,2008,FALSE,TRUE,TRUE
A00265827,2009,TRUE,TRUE,TRUE
A00265827,2010,TRUE,TRUE,TRUE
A00014827,2003,FALSE,FALSE,FALSE
A00014827,2008,FALSE,FALSE,TRUE
A00014827,2021,FALSE,FALSE,FALSE
A00014990,2002,FALSE,FALSE,FALSE
A00014991,2003,FALSE,FALSE,FALSE
A00014991,2009,FALSE,FALSE,FALSE
A00014998,2008,FALSE,FALSE,FALSE
A00081626,2005,FALSE,FALSE,FALSE
A00015000,2004,FALSE,FALSE,FALSE
A00015005,2015,FALSE,FALSE,FALSE
A00015006,2002,FALSE,FALSE,FALSE
A00015006,2003,TRUE,TRUE,TRUE
A00015006,2006,FALSE,TRUE,TRUE
A00015006,2007,TRUE,TRUE,TRUE
A00015006,2008,TRUE,TRUE,TRUE
A00015006,2013,FALSE,FALSE,TRUE
A00015006,2014,TRUE,TRUE,TRUE
A00015006,2016,FALSE,TRUE,TRUE
A00075178,2002,FALSE,FALSE,FALSE
A00075178,2003,TRUE,TRUE,TRUE
A00075178,2006,FALSE,TRUE,TRUE
A00075178,2007,TRUE,TRUE,TRUE
A00075178,2008,TRUE,TRUE,TRUE
A00075178,2013,FALSE,FALSE,TRUE
A00075178,2014,TRUE,TRUE,TRUE
A00075178,2016,FALSE,TRUE,TRUE
A00015017,2022,FALSE,FALSE,FALSE
A00016035,2022,FALSE,FALSE,FALSE
A00015022,2004,FALSE,FALSE,FALSE
A00087290,2004,FALSE,FALSE,FALSE
A00015026,2009,FALSE,FALSE,FALSE
A00015035,2005,FALSE,FALSE,FALSE
A00015035,2021,FALSE,FALSE,FALSE
A00015197,2002,FALSE,FALSE,FALSE
A00015197,2003,TRUE,TRUE,TRUE
A00015197,2004,TRUE,TRUE,TRUE
A00015197,2005,TRUE,TRUE,TRUE
A00015197,2006,TRUE,TRUE,TRUE
A00015197,2008,FALSE,TRUE,TRUE
A00015197,2009,TRUE,TRUE,TRUE
A00015197,2010,TRUE,TRUE,TRUE
A00015197,2012,FALSE,TRUE,TRUE
A00015197,2013,TRUE,TRUE,TRUE
A00015197,2017,FALSE,FALSE,TRUE
A00015197,2021,FALSE,FALSE,TRUE
A00015197,2022,TRUE,TRUE,TRUE
A00414651,2002,FALSE,FALSE,FALSE
A00414651,2003,TRUE,TRUE,TRUE
A00414651,2004,TRUE,TRUE,TRUE
A00414651,2005,TRUE,TRUE,TRUE
A00414651,2006,TRUE,TRUE,TRUE
A00414651,2008,FALSE,TRUE,TRUE
A00414651,2009,TRUE,TRUE,TRUE
A00414651,2010,TRUE,TRUE,TRUE
A00414651,2012,FALSE,TRUE,TRUE
A00414651,2013,TRUE,TRUE,TRUE
A00414651,2017,FALSE,FALSE,TRUE
A00414651,2021,FALSE,FALSE,TRUE
A00414651,2022,TRUE,TRUE,TRUE
A00015209,2003,FALSE,FALSE,FALSE
A00015209,2008,FALSE,FALSE,TRUE
A00015209,2014,FALSE,FALSE,FALSE
A00015209,2021,FALSE,FALSE,FALSE
A00201691,2005,FALSE,FALSE,FALSE
A00201691,2011,FALSE,FALSE,FALSE
A00201691,2019,FALSE,FALSE,FALSE
A00015221,2021,FALSE,FALSE,FALSE
A00015225,2005,FALSE,FALSE,FALSE
A00015229,2005,FALSE,FALSE,FALSE
A00015238,2002,FALSE,FALSE,FALSE
A00015238,2007,FALSE,FALSE,TRUE
A00015238,2015,FALSE,FALSE,FALSE
A00015243,2009,FALSE,FALSE,FALSE
A00015243,2010,TRUE,TRUE,TRUE
A00201870,2015,FALSE,FALSE,FALSE
A00015409,2003,FALSE,FALSE,FALSE
A00015409,2004,TRUE,TRUE,TRUE
A00015409,2005,TRUE,TRUE,TRUE
A00015415,2020,FALSE,FALSE,FALSE
A00015417,2004,FALSE,FALSE,FALSE
A00015420,2011,FALSE,FALSE,FALSE
A00525937,2011,FALSE,FALSE,FALSE
A00015427,2006,FALSE,FALSE,FALSE
A00015427,2008,FALSE,TRUE,TRUE
A00015427,2009,TRUE,TRUE,TRUE
A00015427,2013,FALSE,FALSE,TRUE
A00015427,2014,TRUE,TRUE,TRUE
A00015427,2016,FALSE,TRUE,TRUE
A00015427,2017,TRUE,TRUE,TRUE
A00015427,2018,TRUE,TRUE,TRUE
A00015427,2020,FALSE,TRUE,TRUE
A00015427,2021,TRUE,TRUE,TRUE
A00015427,2022,TRUE,TRUE,TRUE
A00015427,2023,TRUE,TRUE,TRUE
A00507900,2006,FALSE,FALSE,FALSE
A00507900,2008,FALSE,TRUE,TRUE
A00507900,2009,TRUE,TRUE,TRUE
A00507900,2013,FALSE,FALSE,TRUE
A00507900,2014,TRUE,TRUE,TRUE
A00507900,2016,FALSE,TRUE,TRUE
A00507900,2017,TRUE,TRUE,TRUE
A00507900,2018,TRUE,TRUE,TRUE
A00507900,2020,FALSE,TRUE,TRUE
A00507900,2021,TRUE,TRUE,TRUE
A00507900,2022,TRUE,TRUE,TRUE
A00507900,2023,TRUE,TRUE,TRUE
A00015435,2002,FALSE,FALSE,FALSE
A00015440,2003,FALSE,FALSE,FALSE
A00015440,2004,TRUE,TRUE,TRUE
A00015440,2008,FALSE,FALSE,TRUE
A00015440,2014,FALSE,FALSE,FALSE
A00015440,2016,FALSE,TRUE,TRUE
A00061981,2003,FALSE,FALSE,FALSE
A00061981,2004,TRUE,TRUE,TRUE
A00061981,2008,FALSE,FALSE,TRUE
A00061981,2014,FALSE,FALSE,FALSE
A00061981,2016,FALSE,TRUE,TRUE
A00015445,2010,FALSE,FALSE,FALSE
A00243054,2010,FALSE,FALSE,FALSE
A00015453,2013,FALSE,FALSE,FALSE
A00015618,2006,FALSE,FALSE,FALSE
A00015618,2012,FALSE,FALSE,FALSE
A00201871,2019,FALSE,FALSE,FALSE
A00211544,2019,FALSE,FALSE,FALSE
A00015658,2005,FALSE,FALSE,FALSE
A00015824,2006,FALSE,FALSE,FALSE
A00089753,2011,FALSE,FALSE,FALSE
A00015835,2008,FALSE,FALSE,FALSE
A00015850,2003,FALSE,FALSE,FALSE
A00015862,2006,FALSE,FALSE,FALSE
A00015862,2007,TRUE,TRUE,TRUE
A00015862,2012,FALSE,FALSE,TRUE
A00015863,2016,FALSE,FALSE,FALSE
A00512251,2016,FALSE,FALSE,FALSE
A00015864,2005,FALSE,FALSE,FALSE
A00015864,2016,FALSE,FALSE,FALSE
A00015870,2004,FALSE,FALSE,FALSE
A00016032,2004,FALSE,FALSE,FALSE
A00016032,2005,TRUE,TRUE,TRUE
A00020098,2004,FALSE,FALSE,FALSE
A00020098,2005,TRUE,TRUE,TRUE
A00084127,2011,FALSE,FALSE,FALSE
A00016037,2005,FALSE,FALSE,FALSE
A00016037,2006,TRUE,TRUE,TRUE
A00042145,2005,FALSE,FALSE,FALSE
A00042145,2006,TRUE,TRUE,TRUE
A00016042,2003,FALSE,FALSE,FALSE
A00016042,2005,FALSE,TRUE,TRUE
A00016054,2004,FALSE,FALSE,FALSE
A00016054,2005,TRUE,TRUE,TRUE
A00016054,2007,FALSE,TRUE,TRUE
A00016054,2009,FALSE,TRUE,TRUE
A00016054,2010,TRUE,TRUE,TRUE
A00040701,2004,FALSE,FALSE,FALSE
A00040701,2005,TRUE,TRUE,TRUE
A00040701,2007,FALSE,TRUE,TRUE
A00040701,2009,FALSE,TRUE,TRUE
A00040701,2010,TRUE,TRUE,TRUE
A00016056,2004,FALSE,FALSE,FALSE
A00016066,2002,FALSE,FALSE,FALSE
A00016066,2003,TRUE,TRUE,TRUE
A00016066,2004,TRUE,TRUE,TRUE
A00016066,2005,TRUE,TRUE,TRUE
A00016066,2006,TRUE,TRUE,TRUE
A00016066,2007,TRUE,TRUE,TRUE
A00016066,2008,TRUE,TRUE,TRUE
A00016066,2009,TRUE,TRUE,TRUE
A00016066,2010,TRUE,TRUE,TRUE
A00016066,2012,FALSE,TRUE,TRUE
A00016066,2017,FALSE,FALSE,TRUE
A00016066,2018,TRUE,TRUE,TRUE
A00016066,2019,TRUE,TRUE,TRUE
A00016066,2020,TRUE,TRUE,TRUE
A00016066,2021,TRUE,TRUE,TRUE
A00016066,2022,TRUE,TRUE,TRUE
A00266019,2002,FALSE,FALSE,FALSE
A00266019,2003,TRUE,TRUE,TRUE
A00266019,2004,TRUE,TRUE,TRUE
A00266019,2005,TRUE,TRUE,TRUE
A00266019,2006,TRUE,TRUE,TRUE
A00266019,2007,TRUE,TRUE,TRUE
A00266019,2008,TRUE,TRUE,TRUE
A00266019,2009,TRUE,TRUE,TRUE
A00266019,2010,TRUE,TRUE,TRUE
A00266019,2012,FALSE,TRUE,TRUE
A00016073,2005,FALSE,FALSE,FALSE
A00509719,2005,FALSE,FALSE,FALSE
A00016074,2013,FALSE,FALSE,FALSE
A00085340,2012,FALSE,FALSE,FALSE
A00059323,2012,FALSE,FALSE,FALSE
A00206117,2005,FALSE,FALSE,FALSE
A00016240,2018,FALSE,FALSE,FALSE
A00016243,2007,FALSE,FALSE,FALSE
A00016251,2003,FALSE,FALSE,FALSE
A00016251,2005,FALSE,TRUE,TRUE
A00016251,2006,TRUE,TRUE,TRUE
A00016251,2008,FALSE,TRUE,TRUE
A00016257,2005,FALSE,FALSE,FALSE
A00016257,2006,TRUE,TRUE,TRUE
A00016257,2007,TRUE,TRUE,TRUE
A00016257,2008,TRUE,TRUE,TRUE
A00016257,2011,FALSE,TRUE,TRUE
A00016257,2014,FALSE,TRUE,TRUE
A00016257,2015,TRUE,TRUE,TRUE
A00016257,2016,TRUE,TRUE,TRUE
A00016257,2020,FALSE,FALSE,TRUE
A00204183,2010,FALSE,FALSE,FALSE
A00016277,2002,FALSE,FALSE,FALSE
A00089208,2009,FALSE,FALSE,FALSE
A00016287,2004,FALSE,FALSE,FALSE
A00016287,2009,FALSE,FALSE,TRUE
A00013181,2002,FALSE,FALSE,FALSE
A00013181,2003,TRUE,TRUE,TRUE
A00013183,2005,FALSE,FALSE,FALSE
A00013183,2006,TRUE,TRUE,TRUE
A00013183,2018,FALSE,FALSE,FALSE
A00013183,2023,FALSE,FALSE,TRUE
A00013187,2002,FALSE,FALSE,FALSE
A00219699,2002,FALSE,FALSE,FALSE
A00219699,2003,TRUE,TRUE,TRUE
A00013200,2003,FALSE,FALSE,FALSE
A00013210,2004,FALSE,FALSE,FALSE
A00013210,2005,TRUE,TRUE,TRUE
A00013210,2015,FALSE,FALSE,FALSE
A00013216,2005,FALSE,FALSE,FALSE
A00013216,2006,TRUE,TRUE,TRUE
A00013395,2019,FALSE,FALSE,FALSE
A00013397,2002,FALSE,FALSE,FALSE
A00013397,2003,TRUE,TRUE,TRUE
A00013397,2006,FALSE,TRUE,TRUE
A00085794,2021,FALSE,FALSE,FALSE
A00085794,2022,TRUE,TRUE,TRUE
A00435648,2021,FALSE,FALSE,FALSE
A00435648,2022,TRUE,TRUE,TRUE
A00013402,2007,FALSE,FALSE,FALSE
A00084847,2020,FALSE,FALSE,FALSE
A00013427,2003,FALSE,FALSE,FALSE
A00013431,2005,FALSE,FALSE,FALSE
A00013431,2006,TRUE,TRUE,TRUE
A00013431,2007,TRUE,TRUE,TRUE
A00013431,2008,TRUE,TRUE,TRUE
A00159580,2005,FALSE,FALSE,FALSE
A00159580,2006,TRUE,TRUE,TRUE
A00159580,2007,TRUE,TRUE,TRUE
A00159580,2008,TRUE,TRUE,TRUE
A00013433,2006,FALSE,FALSE,FALSE
A00013433,2007,TRUE,TRUE,TRUE
A00013433,2021,FALSE,FALSE,FALSE
A00013595,2008,FALSE,FALSE,FALSE
A00013597,2014,FALSE,FALSE,FALSE
A00378456,2014,FALSE,FALSE,FALSE
A00201794,2009,FALSE,FALSE,FALSE
A00089211,2007,FALSE,FALSE,FALSE
A00013608,2007,FALSE,FALSE,FALSE
A00014445,2007,FALSE,FALSE,FALSE
A00013609,2013,FALSE,FALSE,FALSE
A00013609,2017,FALSE,FALSE,TRUE
A00221194,2013,FALSE,FALSE,FALSE
A00221194,2017,FALSE,FALSE,TRUE
A00013631,2021,FALSE,FALSE,FALSE
A00013633,2013,FALSE,FALSE,FALSE
A00441028,2013,FALSE,FALSE,FALSE
A00013634,2008,FALSE,FALSE,FALSE
A00013634,2012,FALSE,FALSE,TRUE
A00013636,2002,FALSE,FALSE,FALSE
A00013636,2006,FALSE,FALSE,TRUE
A00013636,2012,FALSE,FALSE,FALSE
A00013636,2019,FALSE,FALSE,FALSE
A00013636,2021,FALSE,TRUE,TRUE
A00013636,2023,FALSE,TRUE,TRUE
A00032455,2002,FALSE,FALSE,FALSE
A00032455,2006,FALSE,FALSE,TRUE
A00032455,2012,FALSE,FALSE,FALSE
A00032455,2019,FALSE,FALSE,FALSE
A00032455,2021,FALSE,TRUE,TRUE
A00032455,2023,FALSE,TRUE,TRUE
A00201878,2005,FALSE,FALSE,FALSE
A00013810,2002,FALSE,FALSE,FALSE
A00013832,2006,FALSE,FALSE,FALSE
A00013832,2007,TRUE,TRUE,TRUE
A00013832,2008,TRUE,TRUE,TRUE
A00013832,2016,FALSE,FALSE,FALSE
A00013832,2017,TRUE,TRUE,TRUE
A00013832,2018,TRUE,TRUE,TRUE
A00086823,2006,FALSE,FALSE,FALSE
A00086823,2007,TRUE,TRUE,TRUE
A00086823,2008,TRUE,TRUE,TRUE
A00086823,2016,FALSE,FALSE,FALSE
A00086823,2017,TRUE,TRUE,TRUE
A00086823,2018,TRUE,TRUE,TRUE
A00013836,2007,FALSE,FALSE,FALSE
A00014011,2010,FALSE,FALSE,FALSE
A00014011,2011,TRUE,TRUE,TRUE
A00014011,2014,FALSE,TRUE,TRUE
A00014011,2015,TRUE,TRUE,TRUE
A00014011,2016,TRUE,TRUE,TRUE
A00014011,2017,TRUE,TRUE,TRUE
A00014011,2018,TRUE,TRUE,TRUE
A00027677,2010,FALSE,FALSE,FALSE
A00027677,2011,TRUE,TRUE,TRUE
A00027677,2014,FALSE,TRUE,TRUE
A00027677,2015,TRUE,TRUE,TRUE
A00027677,2016,TRUE,TRUE,TRUE
A00027677,2017,TRUE,TRUE,TRUE
A00027677,2018,TRUE,TRUE,TRUE
A00014018,2004,FALSE,FALSE,FALSE
A00014032,2021,FALSE,FALSE,FALSE
A00260974,2008,FALSE,FALSE,FALSE
A00260974,2009,TRUE,TRUE,TRUE
A00260974,2010,TRUE,TRUE,TRUE
A00260974,2011,TRUE,TRUE,TRUE
A00260974,2012,TRUE,TRUE,TRUE
A00260974,2013,TRUE,TRUE,TRUE
A00260974,2014,TRUE,TRUE,TRUE
A00260974,2015,TRUE,TRUE,TRUE
A00260974,2016,TRUE,TRUE,TRUE
A00260974,2017,TRUE,TRUE,TRUE
A00260974,2018,TRUE,TRUE,TRUE
A00260974,2021,FALSE,TRUE,TRUE
A00260974,2022,TRUE,TRUE,TRUE
A00260976,2008,FALSE,FALSE,FALSE
A00260976,2009,TRUE,TRUE,TRUE
A00260976,2010,TRUE,TRUE,TRUE
A00260976,2011,TRUE,TRUE,TRUE
A00260976,2012,TRUE,TRUE,TRUE
A00260976,2013,TRUE,TRUE,TRUE
A00260976,2014,TRUE,TRUE,TRUE
A00260976,2015,TRUE,TRUE,TRUE
A00260976,2016,TRUE,TRUE,TRUE
A00260976,2017,TRUE,TRUE,TRUE
A00260976,2018,TRUE,TRUE,TRUE
A00260976,2021,FALSE,TRUE,TRUE
A00260976,2022,TRUE,TRUE,TRUE
A00014048,2013,FALSE,FALSE,FALSE
A00014056,2020,FALSE,FALSE,FALSE
A00014059,2006,FALSE,FALSE,FALSE
A00017310,2006,FALSE,FALSE,FALSE
A00014222,2002,FALSE,FALSE,FALSE
A00014222,2020,FALSE,FALSE,FALSE
A00014225,2002,FALSE,FALSE,FALSE
A00014225,2003,TRUE,TRUE,TRUE
A00014225,2013,FALSE,FALSE,FALSE
A00014225,2015,FALSE,TRUE,TRUE
A00014225,2016,TRUE,TRUE,TRUE
A00014225,2021,FALSE,FALSE,TRUE
A00227877,2021,FALSE,FALSE,FALSE
A00014246,2004,FALSE,FALSE,FALSE
A00014246,2011,FALSE,FALSE,FALSE
A00012498,2004,FALSE,FALSE,FALSE
A00012498,2011,FALSE,FALSE,FALSE
A00014247,2009,FALSE,FALSE,FALSE
A00014255,2015,FALSE,FALSE,FALSE
A00014255,2016,TRUE,TRUE,TRUE
A00079678,2015,FALSE,FALSE,FALSE
A00079678,2016,TRUE,TRUE,TRUE
A00014261,2015,FALSE,FALSE,FALSE
A00014261,2016,TRUE,TRUE,TRUE
A00014421,2002,FALSE,FALSE,FALSE
A00014428,2006,FALSE,FALSE,FALSE
A00014428,2007,TRUE,TRUE,TRUE
A00014428,2014,FALSE,FALSE,FALSE
A00014433,2012,FALSE,FALSE,FALSE
A00014434,2002,FALSE,FALSE,FALSE
A00014444,2006,FALSE,FALSE,FALSE
A00086950,2002,FALSE,FALSE,FALSE
A00086950,2003,TRUE,TRUE,TRUE
A00086950,2006,FALSE,TRUE,TRUE
A00086950,2011,FALSE,FALSE,TRUE
A00086950,2013,FALSE,TRUE,TRUE
A00086950,2014,TRUE,TRUE,TRUE
A00086950,2018,FALSE,FALSE,TRUE
A00087519,2002,FALSE,FALSE,FALSE
A00087519,2003,TRUE,TRUE,TRUE
A00087519,2006,FALSE,TRUE,TRUE
A00087519,2011,FALSE,FALSE,TRUE
A00087519,2013,FALSE,TRUE,TRUE
A00087519,2014,TRUE,TRUE,TRUE
A00087519,2018,FALSE,FALSE,TRUE
A00014450,2010,FALSE,FALSE,FALSE
A00357229,2010,FALSE,FALSE,FALSE
A00201796,2019,FALSE,FALSE,FALSE
A00201796,2020,TRUE,TRUE,TRUE
A00086789,2005,FALSE,FALSE,FALSE
A00086789,2006,TRUE,TRUE,TRUE
A00086789,2008,FALSE,TRUE,TRUE
A00086789,2009,TRUE,TRUE,TRUE
A00243302,2005,FALSE,FALSE,FALSE
A00243302,2006,TRUE,TRUE,TRUE
A00243302,2008,FALSE,TRUE,TRUE
A00243302,2009,TRUE,TRUE,TRUE
A00014622,2016,FALSE,FALSE,FALSE
A00014622,2020,FALSE,FALSE,TRUE
A00014622,2021,TRUE,TRUE,TRUE
A00014622,2022,TRUE,TRUE,TRUE
A00044177,2016,FALSE,FALSE,FALSE
A00044177,2020,FALSE,FALSE,TRUE
A00044177,2021,TRUE,TRUE,TRUE
A00044177,2022,TRUE,TRUE,TRUE
A00014623,2010,FALSE,FALSE,FALSE
A00014632,2005,FALSE,FALSE,FALSE
A00014645,2007,FALSE,FALSE,FALSE
A00067520,2007,FALSE,FALSE,FALSE
A00089219,2008,FALSE,FALSE,FALSE
A00089219,2016,FALSE,FALSE,FALSE
A00089219,2017,TRUE,TRUE,TRUE
A00089219,2018,TRUE,TRUE,TRUE
A00089219,2019,TRUE,TRUE,TRUE
A00089219,2020,TRUE,TRUE,TRUE
A00089219,2021,TRUE,TRUE,TRUE
A00089219,2022,TRUE,TRUE,TRUE
A00014646,2005,FALSE,FALSE,FALSE
A00014647,2005,FALSE,FALSE,FALSE
A00014649,2002,FALSE,FALSE,FALSE
A00216882,2015,FALSE,FALSE,FALSE
A00014653,2005,FALSE,FALSE,FALSE
A00014653,2006,TRUE,TRUE,TRUE
A00014665,2020,FALSE,FALSE,FALSE
A00014838,2002,FALSE,FALSE,FALSE
A00014838,2003,TRUE,TRUE,TRUE
A00014838,2004,TRUE,TRUE,TRUE
A00014838,2005,TRUE,TRUE,TRUE
A00014841,2014,FALSE,FALSE,FALSE
A00083051,2006,FALSE,FALSE,FALSE
A00466286,2006,FALSE,FALSE,FALSE
A00014845,2005,FALSE,FALSE,FALSE
A00014846,2002,FALSE,FALSE,FALSE
A00014863,2013,FALSE,FALSE,FALSE
A00014863,2014,TRUE,TRUE,TRUE
A00014863,2020,FALSE,FALSE,FALSE
A00014863,2023,FALSE,TRUE,TRUE
A00014865,2014,FALSE,FALSE,FALSE
A00014865,2015,TRUE,TRUE,TRUE
A00014865,2016,TRUE,TRUE,TRUE
A00012934,2014,FALSE,FALSE,FALSE
A00012934,2015,TRUE,TRUE,TRUE
A00012934,2016,TRUE,TRUE,TRUE
A00014877,2003,FALSE,FALSE,FALSE
A00014877,2008,FALSE,FALSE,TRUE
A00014880,2013,FALSE,FALSE,FALSE
A00501635,2013,FALSE,FALSE,FALSE
A00230233,2004,FALSE,FALSE,FALSE
A00230233,2005,TRUE,TRUE,TRUE
A00230233,2006,TRUE,TRUE,TRUE
A00015054,2013,FALSE,FALSE,FALSE
A00015054,2021,FALSE,FALSE,FALSE
A00015061,2018,FALSE,FALSE,FALSE
A00015062,2009,FALSE,FALSE,FALSE
A00015068,2003,FALSE,FALSE,FALSE
A00015068,2005,FALSE,TRUE,TRUE
A00015072,2002,FALSE,FALSE,FALSE
A00015072,2007,FALSE,FALSE,TRUE
A00015087,2016,FALSE,FALSE,FALSE
A00436969,2016,FALSE,FALSE,FALSE
A00015248,2011,FALSE,FALSE,FALSE
A00015248,2012,TRUE,TRUE,TRUE
A00015259,2005,FALSE,FALSE,FALSE
A00070869,2005,FALSE,FALSE,FALSE
A00015262,2002,FALSE,FALSE,FALSE
A00094034,2002,FALSE,FALSE,FALSE
A00015273,2002,FALSE,FALSE,FALSE
A00015273,2005,FALSE,TRUE,TRUE
A00015273,2018,FALSE,FALSE,FALSE
A00015273,2020,FALSE,TRUE,TRUE
A00067234,2002,FALSE,FALSE,FALSE
A00067234,2005,FALSE,TRUE,TRUE
A00067234,2018,FALSE,FALSE,FALSE
A00067234,2020,FALSE,TRUE,TRUE
A00015278,2002,FALSE,FALSE,FALSE
A00015278,2004,FALSE,TRUE,TRUE
A00015278,2005,TRUE,TRUE,TRUE
A00015278,2007,FALSE,TRUE,TRUE
A00015278,2014,FALSE,FALSE,FALSE
A00015278,2017,FALSE,TRUE,TRUE
A00015278,2018,TRUE,TRUE,TRUE
A00015278,2021,FALSE,TRUE,TRUE
A00015278,2022,TRUE,TRUE,TRUE
A00015279,2010,FALSE,FALSE,FALSE
A00015279,2014,FALSE,FALSE,TRUE
A00208275,2010,FALSE,FALSE,FALSE
A00208275,2014,FALSE,FALSE,TRUE
A00015280,2003,FALSE,FALSE,FALSE
A00015280,2008,FALSE,FALSE,TRUE
A00015286,2002,FALSE,FALSE,FALSE
A00015286,2003,TRUE,TRUE,TRUE
A00015286,2004,TRUE,TRUE,TRUE
A00015286,2005,TRUE,TRUE,TRUE
A00015286,2006,TRUE,TRUE,TRUE
A00015286,2007,TRUE,TRUE,TRUE
A00015286,2008,TRUE,TRUE,TRUE
A00015286,2013,FALSE,FALSE,TRUE
A00015286,2019,FALSE,FALSE,FALSE
A00015288,2020,FALSE,FALSE,FALSE
A00015298,2015,FALSE,FALSE,FALSE
A00087635,2015,FALSE,FALSE,FALSE
A00015466,2006,FALSE,FALSE,FALSE
A00222806,2018,FALSE,FALSE,FALSE
A00015480,2003,FALSE,FALSE,FALSE
A00015482,2005,FALSE,FALSE,FALSE
A00015505,2018,FALSE,FALSE,FALSE
A00015673,2013,FALSE,FALSE,FALSE
A00145887,2013,FALSE,FALSE,FALSE
A00015680,2004,FALSE,FALSE,FALSE
A00015680,2005,TRUE,TRUE,TRUE
A00205060,2002,FALSE,FALSE,FALSE
A00015694,2008,FALSE,FALSE,FALSE
A00218547,2002,FALSE,FALSE,FALSE
A00218547,2003,TRUE,TRUE,TRUE
A00218547,2004,TRUE,TRUE,TRUE
A00218547,2005,TRUE,TRUE,TRUE
A00218547,2006,TRUE,TRUE,TRUE
A00218547,2007,TRUE,TRUE,TRUE
A00015709,2002,FALSE,FALSE,FALSE
A00015709,2003,TRUE,TRUE,TRUE
A00015709,2004,TRUE,TRUE,TRUE
A00015709,2005,TRUE,TRUE,TRUE
A00015709,2006,TRUE,TRUE,TRUE
A00015709,2007,TRUE,TRUE,TRUE
A00015709,2008,TRUE,TRUE,TRUE
A00015709,2009,TRUE,TRUE,TRUE
A00015709,2010,TRUE,TRUE,TRUE
A00015709,2011,TRUE,TRUE,TRUE
A00015709,2012,TRUE,TRUE,TRUE
A00015709,2015,FALSE,TRUE,TRUE
A00015709,2016,TRUE,TRUE,TRUE
A00015709,2022,FALSE,FALSE,FALSE
A00525720,2002,FALSE,FALSE,FALSE
A00525720,2003,TRUE,TRUE,TRUE
A00525720,2004,TRUE,TRUE,TRUE
A00525720,2005,TRUE,TRUE,TRUE
A00525720,2006,TRUE,TRUE,TRUE
A00525720,2007,TRUE,TRUE,TRUE
A00525720,2008,TRUE,TRUE,TRUE
A00525720,2009,TRUE,TRUE,TRUE
A00525720,2010,TRUE,TRUE,TRUE
A00525720,2011,TRUE,TRUE,TRUE
A00525720,2012,TRUE,TRUE,TRUE
A00525720,2015,FALSE,TRUE,TRUE
A00525720,2016,TRUE,TRUE,TRUE
A00525720,2022,FALSE,FALSE,FALSE
A00015711,2006,FALSE,FALSE,FALSE
A00015713,2005,FALSE,FALSE,FALSE
A00438088,2005,FALSE,FALSE,FALSE
A00086393,2009,FALSE,FALSE,FALSE
A00086393,2010,TRUE,TRUE,TRUE
A00086393,2013,FALSE,TRUE,TRUE
A00086393,2023,FALSE,FALSE,FALSE
A00015716,2013,FALSE,FALSE,FALSE
A00409288,2013,FALSE,FALSE,FALSE
A00015874,2014,FALSE,FALSE,FALSE
A00015874,2015,TRUE,TRUE,TRUE
A00015874,2016,TRUE,TRUE,TRUE
A00015877,2002,FALSE,FALSE,FALSE
A00015877,2004,FALSE,TRUE,TRUE
A00015877,2005,TRUE,TRUE,TRUE
A00015877,2009,FALSE,FALSE,TRUE
A00015877,2011,FALSE,TRUE,TRUE
A00015877,2012,TRUE,TRUE,TRUE
A00015877,2013,TRUE,TRUE,TRUE
A00015877,2014,TRUE,TRUE,TRUE
A00015877,2015,TRUE,TRUE,TRUE
A00015877,2016,TRUE,TRUE,TRUE
